Filename,0 Degrees,45 Degrees,90 Degrees,135 Degrees,180 Degrees,225 Degrees,270 Degrees,315 Degrees
214809.jpg,3092.2077658996773,2989.5000494772285,2517.40906277083,2952.731471530244,3092.2077658996773,2989.5000494772285,2517.40906277083,2952.731471530244
9223372032559862177.jpg,2135.374102823386,1697.121745318787,1449.5010175628076,2023.0191845197344,2135.374102823386,1697.121745318787,1449.5010175628076,2023.0191845197344
9223372032559862163.jpg,126.40416508234847,241.76348575400831,243.06650520443404,254.5036542106456,126.40416508234847,241.76348575400831,243.06650520443404,254.5036542106456
214835.jpg,2236.6329661321147,2082.168775187042,1711.0102610042438,2110.7866760217967,2236.6329661321147,2082.168775187042,1711.0102610042438,2110.7866760217967
258395.jpg,2262.310026049259,2613.6932025348246,2398.1693044183185,2594.1307791915337,2262.310026049259,2613.6932025348246,2398.1693044183185,2594.1307791915337
258381.jpg,3078.5280097660434,2855.6174997984067,2327.6551058626937,2814.7098169091037,3078.5280097660434,2855.6174997984067,2327.6551058626937,2814.7098169091037
214821.jpg,1288.1629986502803,996.0389862102735,928.0520739903131,1264.2717095702224,1288.1629986502803,996.0389862102735,928.0520739903131,1264.2717095702224
9223372032559862639.jpg,869.966404336429,810.1874331324625,723.4318955408146,909.1055274789932,869.966404336429,810.1874331324625,723.4318955408146,909.1055274789932
260839.jpg,853.5727765969957,1740.045732771308,2141.195571428474,1804.6989959461787,853.5727765969957,1740.045732771308,2141.195571428474,1804.6989959461787
258418.jpg,1558.6202906043065,1494.476453054724,1055.556700705324,1374.748956404143,1558.6202906043065,1494.476453054724,1055.556700705324,1374.748956404143
258430.jpg,401.0262782606494,422.352870769581,462.9449578939304,495.70794536467315,401.0262782606494,422.352870769581,462.9449578939304,495.70794536467315
9223372032559862188.jpg,290.26966962248804,329.64961535429177,328.2946820590901,333.88531178563125,290.26966962248804,329.64961535429177,328.2946820590901,333.88531178563125
260811.jpg,1490.6118728294825,1673.0169679798569,1767.384465804081,1732.2141592424184,1490.6118728294825,1673.0169679798569,1767.384465804081,1732.2141592424184
260805.jpg,3494.746491417933,4294.0740232463995,4484.868652920535,4151.685481725542,3494.746491417933,4294.0740232463995,4484.868652920535,4151.685481725542
258424.jpg,2447.7777296507793,1924.6601336559627,1949.7283083328516,2317.675767055315,2447.7777296507793,1924.6601336559627,1949.7283083328516,2317.675767055315
236672.jpg,2437.785861107777,2392.7166034793704,1878.3204574973943,2265.34192758059,2437.785861107777,2392.7166034793704,1878.3204574973943,2265.34192758059
239227.jpg,4097.0843738315425,3388.4043336144555,3400.454158488318,3806.7718457541396,4097.0843738315425,3388.4043336144555,3400.454158488318,3806.7718457541396
239233.jpg,1151.5735654447747,951.1943005179602,773.1750544898587,1150.1359204820037,1151.5735654447747,951.1943005179602,773.1750544898587,1150.1359204820037
236666.jpg,1914.4645372544962,2200.9479441113594,2130.417495978525,2058.35186045046,1914.4645372544962,2200.9479441113594,2130.417495978525,2058.35186045046
194257.jpg,1545.0507255908863,1666.5579545264463,1564.0272960726304,1839.458252980969,1545.0507255908863,1666.5579545264463,1564.0272960726304,1839.458252980969
282499.jpg,1024.052998057069,1225.774524136484,1061.8469841069473,1163.7307168789928,1024.052998057069,1225.774524136484,1061.8469841069473,1163.7307168789928
9223372032559852513.jpg,587.1816834319166,671.5221330122554,700.6706728161275,779.2585712397107,587.1816834319166,671.5221330122554,700.6706728161275,779.2585712397107
194294.jpg,2124.5937839549956,3085.4891244773025,2156.745243159817,3021.265697079029,2124.5937839549956,3085.4891244773025,2156.745243159817,3021.265697079029
194280.jpg,1046.2759444596352,1244.3435985492472,1057.133092034203,1271.5466797329163,1046.2759444596352,1244.3435985492472,1057.133092034203,1271.5466797329163
236699.jpg,2511.248243938452,2417.6538577617443,1885.449359473916,2482.0163245257863,2511.248243938452,2417.6538577617443,1885.449359473916,2482.0163245257863
236706.jpg,1526.636746859678,1523.9490011476773,1353.3384584600471,1450.6456836188445,1526.636746859678,1523.9490011476773,1353.3384584600471,1450.6456836188445
9223372032559862201.jpg,360.4372340066093,402.3779126152129,411.7165858765694,371.9277055233115,360.4372340066093,402.3779126152129,411.7165858765694,371.9277055233115
236712.jpg,2295.3727391276075,2467.7010790018644,2162.9191327371723,2474.798529601235,2295.3727391276075,2467.7010790018644,2162.9191327371723,2474.798529601235
194323.jpg,1201.4870436263063,1303.1742005315323,1376.5569623738959,1359.5993436919393,1201.4870436263063,1303.1742005315323,1376.5569623738959,1359.5993436919393
194337.jpg,3953.9914288930568,4182.63351028011,1406.0020169987558,4416.666475677316,3953.9914288930568,4182.63351028011,1406.0020169987558,4416.666475677316
282506.jpg,4825.039618176025,4797.431413279671,3050.855948629707,4457.51499076412,4825.039618176025,4797.431413279671,3050.855948629707,4457.51499076412
192961.jpg,4553.821221785792,5039.672440953203,5259.673701186894,4853.08023717568,4553.821221785792,5039.672440953203,5259.673701186894,4853.08023717568
282512.jpg,2540.3031793134073,2932.810670996012,2745.095875766222,2752.727359307665,2540.3031793134073,2932.810670996012,2745.095875766222,2752.727359307665
192949.jpg,4700.613964334245,4901.080359814262,4834.867819336197,4716.59599805265,4700.613964334245,4901.080359814262,4834.867819336197,4716.59599805265
239151.jpg,1336.749775795374,1566.696430356592,1433.5756023951367,1617.4115684242552,1336.749775795374,1566.696430356592,1433.5756023951367,1617.4115684242552
260742.jpg,1540.4482649535726,1604.3569798518686,1714.9247148874297,1710.5912993278941,1540.4482649535726,1604.3569798518686,1714.9247148874297,1710.5912993278941
273058.jpg,2005.0102737049986,3881.5319889459474,4845.46515992769,3657.8096019965883,2005.0102737049986,3881.5319889459474,4845.46515992769,3657.8096019965883
260756.jpg,1187.4472060062342,1445.2102609743565,1527.030405023461,1434.847161384384,1187.4472060062342,1445.2102609743565,1527.030405023461,1434.847161384384
239145.jpg,2250.2456151556808,2315.810915218211,2338.686717661115,2482.4303830984045,2250.2456151556808,2315.810915218211,2338.686717661115,2482.4303830984045
214799.jpg,1219.5255240000836,1111.8661492092017,1049.366638157913,1128.1137498729458,1219.5255240000836,1111.8661492092017,1049.366638157913,1128.1137498729458
273064.jpg,1644.6103521984855,1601.4830138097568,1066.485168674685,1531.3036482850546,1644.6103521984855,1601.4830138097568,1066.485168674685,1531.3036482850546
273070.jpg,1788.511990185833,1583.9556922173886,872.9167336186972,1510.6271942065202,1788.511990185833,1583.9556922173886,872.9167336186972,1510.6271942065202
239179.jpg,726.1420343154042,1429.3398140105567,1722.813980797679,1364.4763290304686,726.1420343154042,1429.3398140105567,1722.813980797679,1364.4763290304686
239192.jpg,2482.4075897080625,2549.2972187321284,2248.9412045718677,2661.6588965285846,2482.4075897080625,2549.2972187321284,2248.9412045718677,2661.6588965285846
214766.jpg,1208.2584521964116,1192.0763608423247,976.462524272034,1028.7001819052552,1208.2584521964116,1192.0763608423247,976.462524272034,1028.7001819052552
260781.jpg,967.2323942728726,1293.386554438087,1528.8269422042554,1311.1577682659577,967.2323942728726,1293.386554438087,1528.8269422042554,1311.1577682659577
260795.jpg,2532.493700436282,3095.752192437534,3032.237554370233,2943.1546781995594,2532.493700436282,3095.752192437534,3032.237554370233,2943.1546781995594
214772.jpg,964.2931124826778,894.3085910079794,860.2219917572098,975.4640941000896,964.2931124826778,894.3085910079794,860.2219917572098,975.4640941000896
239186.jpg,1192.6171596289967,1172.2597380466627,981.0968619755537,1123.8749261281796,1192.6171596289967,1172.2597380466627,981.0968619755537,1123.8749261281796
296764.jpg,444.36796220626564,1700.1927527382943,2128.41182459359,1655.1260319359144,444.36796220626564,1700.1927527382943,2128.41182459359,1655.1260319359144
260794.jpg,1018.1947566690961,1175.454593844548,1199.9800168539864,1097.2953726510434,1018.1947566690961,1175.454593844548,1199.9800168539864,1097.2953726510434
239187.jpg,1177.7877451334189,1112.214475683256,1109.4647921349506,1201.9409213168767,1177.7877451334189,1112.214475683256,1109.4647921349506,1201.9409213168767
214773.jpg,732.5804545759894,741.9814217616722,645.1606965986009,736.175738860114,732.5804545759894,741.9814217616722,645.1606965986009,736.175738860114
214767.jpg,5868.548468899198,5828.2682891318345,5580.515934151959,5806.987825256343,5868.548468899198,5828.2682891318345,5580.515934151959,5806.987825256343
239193.jpg,3304.030721638508,3635.516845302668,3342.600695881696,3576.503503064446,3304.030721638508,3635.516845302668,3342.600695881696,3576.503503064446
260780.jpg,1365.41806999412,1487.461496809038,1485.67012758989,1513.5915975450853,1365.41806999412,1487.461496809038,1485.67012758989,1513.5915975450853
273071.jpg,3587.007371427516,3481.962111984064,2982.4019099990205,3662.7748796394785,3587.007371427516,3481.962111984064,2982.4019099990205,3662.7748796394785
239178.jpg,3133.7548488241346,3574.849191864946,3535.8423389309755,3530.5510262164826,3133.7548488241346,3574.849191864946,3535.8423389309755,3530.5510262164826
214798.jpg,2326.6487733854606,2421.583884269657,2151.220007806798,2236.2428016760387,2326.6487733854606,2421.583884269657,2151.220007806798,2236.2428016760387
260757.jpg,1723.2642894290777,1946.340131035355,1836.8482234635558,1901.1200251556559,1723.2642894290777,1946.340131035355,1836.8482234635558,1901.1200251556559
239144.jpg,2359.21767404099,2313.476449169662,2099.2045546558206,2406.9460646434322,2359.21767404099,2313.476449169662,2099.2045546558206,2406.9460646434322
239150.jpg,966.8020641137969,1020.8729353218096,1052.4624104982263,1077.1217001378639,966.8020641137969,1020.8729353218096,1052.4624104982263,1077.1217001378639
273059.jpg,752.8175660911334,816.1417755113927,814.5215370273697,834.1993093641811,752.8175660911334,816.1417755113927,814.5215370273697,834.1993093641811
