Filename,Channel 1 Mean,Channel 1 Standard Deviation,Channel 1 Skewness,Channel 2 Mean,Channel 2 Standard Deviation,Channel 2 Skewness,Channel 3 Mean,Channel 3 Standard Deviation,Channel 3 Skewness,Color Richness,Color Palette 1 Red,Color Palette 1 Green,Color Palette 1 Blue,Color Palette 2 Red,Color Palette 2 Green,Color Palette 2 Blue,Color Palette 3 Red,Color Palette 3 Green,Color Palette 3 Blue,Color Palette 4 Red,Color Palette 4 Green,Color Palette 4 Blue,Color Palette 5 Red,Color Palette 5 Green,Color Palette 5 Blue,Genre
262747.jpg,128.366001586962,88.16231604945627,-0.0826411336234678,0.0,0.0,0.0,0.0,0.0,0.0,2.4860009499242693e-05,138.03225806451613,138.03225806451613,138.03225806451613,77.09999999999998,77.09999999999998,77.09999999999998,194.0053475935829,194.0053475935829,194.0053475935829,230.48221343873527,230.48221343873527,230.48221343873527,26.881844380403592,26.881844380403592,26.881844380403592,Neoclassicism
261528.jpg,202.68749977074737,47.89773558327802,-2.177219238173143,0.0,0.0,0.0,0.0,0.0,0.0,0.0001173773498395,55.94285714285712,55.94285714285712,55.94285714285712,115.77464788732397,115.77464788732397,115.77464788732397,173.38834951456312,173.38834951456312,173.38834951456312,208.67857142857144,208.67857142857144,208.67857142857144,227.61764705882345,227.61764705882345,227.61764705882345,Neoclassicism
262021.jpg,137.2155237160615,89.96261123735397,-0.194307897172433,0.0,0.0,0.0,0.0,0.0,0.0,0.0001674844618907,174.52542372881356,174.52542372881356,174.52542372881356,115.65789473684212,115.65789473684212,115.65789473684212,66.40983606557371,66.40983606557371,66.40983606557371,22.817460317460373,22.817460317460373,22.817460317460373,223.48372093023264,223.48372093023264,223.48372093023264,Neoclassicism
262035.jpg,135.85618200409,74.16110341551023,-0.38213514222668,0.0,0.0,0.0,0.0,0.0,0.0,0.0001745057941376,72.29192546583855,72.29192546583855,72.29192546583855,125.19753086419752,125.19753086419752,125.19753086419752,22.144444444444417,22.144444444444417,22.144444444444417,180.47465437788023,180.47465437788023,180.47465437788023,212.63928571428565,212.63928571428565,212.63928571428565,Neoclassicism
188454.jpg,24.34129449838188,46.26970190288543,2.2068214177931536,20.585970873786408,61.31574626535033,3.482463251268384,63.22451051779935,104.63781989853386,1.2416818026365262,0.2047411003236246,216.66666666666663,220.75,215.25,146.91379310344828,138.32758620689654,130.10344827586204,106.7848101265823,84.53164556962024,44.265822784810126,59.00943396226415,26.00943396226415,17.92452830188679,6.310067114094018,1.2228187919462847,3.808053691275177,Neoclassicism
262753.jpg,134.9325219466462,92.59987097790076,-0.1394380057946004,0.0,0.0,0.0,0.0,0.0,0.0,2.493577333771657e-05,140.6,140.6,140.6,67.25806451612898,67.25806451612898,67.25806451612898,240.68141592920347,240.68141592920347,240.68141592920347,203.3467741935483,203.3467741935483,203.3467741935483,24.451923076922995,24.451923076922995,24.451923076922995,Neoclassicism
278723.jpg,223.73931884765625,30.61694733043342,-1.4700504181643386,4.266886393229167,21.070382376084165,11.721467787244343,57.69319152832031,96.92352728112893,1.518689129563744,0.034271240234375,121.57142857142858,110.05714285714286,90.91428571428575,179.45901639344265,164.88524590163937,141.01639344262298,200.66504854368932,192.995145631068,181.1601941747573,242.00293255131967,224.3695014662757,199.58357771261,254.0840336134454,249.29131652661067,252.97478991596645,Neoclassicism
261514.jpg,216.49579286474972,27.436561340079734,-4.744701184210581,0.0,0.0,0.0,0.0,0.0,0.0,0.0001363152289669,153.76190476190476,153.76190476190476,153.76190476190476,65.13636363636365,65.13636363636365,65.13636363636365,232.93333333333337,232.93333333333337,232.93333333333337,203.745704467354,203.745704467354,203.745704467354,219.48765432098767,219.48765432098767,219.48765432098767,Neoclassicism
261500.jpg,142.7123182238668,74.84763690007603,-0.4028122705559159,0.0,0.0,0.0,0.0,0.0,0.0,0.0001578785075547,168.20138888888886,168.20138888888886,168.20138888888886,18.16326530612253,18.16326530612253,18.16326530612253,118.06547619047618,118.06547619047618,118.06547619047618,67.13513513513517,67.13513513513517,67.13513513513517,216.8202247191012,216.8202247191012,216.8202247191012,Neoclassicism
9223372032559851595.jpg,70.52866043023785,38.63294177831435,0.7197035617402371,14.397623360938578,11.811176609385845,9.309001348142418,45.683130922924136,66.19540640091334,2.659475646677845,0.0829072615260314,217.1290322580645,147.5806451612903,51.12903225806451,153.65322580645162,98.87096774193547,35.79032258064516,34.79150579150572,22.94594594594597,23.521235521235525,113.12820512820517,67.42124542124542,31.24175824175824,78.87539936102237,43.99680511182108,24.987220447284347,Neoclassicism
9223372032559861456.jpg,47.48547226898671,35.73918324179728,1.062830347147551,10.222277506554084,15.24671741463693,11.726026738029274,74.7751795518747,97.58303194972726,1.2304697403699658,0.0376852911525585,178.57692307692304,125.32692307692312,31.40384615384616,133.3297872340425,87.68085106382978,18.117021276595743,97.5106382978723,56.42021276595744,16.478723404255316,57.82287822878228,34.71586715867159,17.118081180811807,25.90886075949372,17.837974683544296,19.293670886075947,Neoclassicism
262009.jpg,113.70134293026231,92.83666085776788,0.333465924882667,0.0,0.0,0.0,0.0,0.0,0.0,0.0001637875879718,163.42857142857144,163.42857142857144,163.42857142857144,104.41121495327104,104.41121495327104,104.41121495327104,57.234042553191486,57.234042553191486,57.234042553191486,235.88253968253952,235.88253968253952,235.88253968253952,19.21249999999988,19.21249999999988,19.21249999999988,Neoclassicism
188468.jpg,61.08601256659116,60.033765797920914,1.699523572962317,13.872012366681613,44.953168789250086,5.035786470206622,30.805760165944715,73.37978931109078,2.663489514273041,0.0889251101234391,189.29629629629628,149.46296296296296,107.0,229.08823529411765,215.1323529411765,185.6176470588236,134.39999999999998,83.42499999999998,61.087500000000006,60.10231023102308,44.22772277227721,41.019801980198025,29.61414141414147,24.276767676767733,24.224242424242423,Neoclassicism
278737.jpg,201.65733337402344,10.773716326995745,-0.828551288102415,3.2621129353841147,13.89548588974137,17.864043106939302,8.33666737874349,6.104900980778222,22.85050613611452,0.0162022908528645,228.2888888888889,213.15555555555557,205.3777777777778,189.0,189.0,189.0,187.0434782608696,174.85217391304346,152.30434782608697,201.1122448979592,189.4251700680272,173.65646258503403,212.2,199.49382716049385,187.083950617284,Neoclassicism
188483.jpg,65.47558287192592,57.17326210306068,1.290208645910813,76.62554126638588,112.95402613305056,0.9261705241442744,27.161841607117506,68.62209444168414,2.933955830792817,0.1094925701575883,212.2133333333333,195.0,178.12,110.07058823529412,96.54117647058824,82.74117647058821,161.6235294117647,142.37647058823526,120.91764705882352,68.05855855855856,52.558558558558566,43.702702702702695,27.14258911819889,26.827392120075025,25.26078799249541,Neoclassicism
362948.jpg,58.25279617998795,55.60345535544926,1.478932388988755,53.59355731452006,96.504613611605,1.5676354861637851,19.329533396426623,37.14297498427539,5.715336640043442,0.1633739854885428,164.45901639344265,139.83606557377044,104.31147540983606,210.47761194029857,194.77611940298505,160.19402985074626,99.76315789473684,82.48245614035085,56.40350877192984,60.42813455657491,45.474006116207946,24.929663608562706,28.593967517401445,15.573085846867706,5.199535962877047,Neoclassicism
9223372032559821933.jpg,89.84873531638723,63.81003380913466,0.4839194943066744,58.47757825851812,84.70020142024143,1.7503661805730368,71.98424364521362,91.44993897416616,1.262769265633547,0.0454125473228772,60.58620689655176,78.62758620689655,102.06206896551724,201.85333333333335,186.24666666666664,166.43333333333334,193.65408805031453,108.14465408805034,63.06918238993711,121.53584905660377,45.02264150943398,25.11698113207545,38.73665480427053,10.879003558718807,12.466192170818488,Neoclassicism
188497.jpg,54.30624558804188,45.57188397677694,1.7050839442995755,17.801453161444787,51.00772146629623,4.322726980556394,61.4680111228316,101.61720355525932,1.353549766250853,0.1282359951364452,216.35714285714283,190.89285714285717,151.6071428571429,150.42187499999997,119.984375,89.515625,101.9132947976879,65.8034682080925,54.069364161849705,63.93421052631579,40.98684210526315,40.06578947368421,26.61932938856012,23.7140039447732,24.61735700197241,Neoclassicism
362974.jpg,67.2936606560812,44.51274189671981,1.376966379530567,20.311533805177877,52.45716712321995,4.1570400788550135,17.334875267740735,13.921177379185968,9.958308893598993,0.1137476136151983,210.27500000000003,189.925,150.59999999999997,173.78846153846155,138.36538461538464,95.3269230769231,110.2833333333334,79.97916666666666,49.78750000000001,71.81268882175226,47.74018126888217,27.646525679758323,38.18100890207723,26.10385756676562,15.044510385756665,Neoclassicism
362960.jpg,107.9342439862543,41.18339032117158,-0.1400188740362711,91.58274054982816,115.60513450134286,0.6816022087318274,19.708745704467358,7.50695204533339,6.655342844762368,0.2460524054982817,165.33088235294116,155.6323529411765,127.6617647058823,122.1945945945946,100.55675675675676,71.64324324324325,101.49504950495052,65.78217821782181,33.44059405940589,64.4009661835749,42.97101449275361,17.700483091787376,144.037037037037,136.3740740740741,108.57777777777773,Neoclassicism
262223.jpg,109.59171870072532,96.53187376368652,0.1976039059188673,0.0,0.0,0.0,0.0,0.0,0.0,0.000161463260801,109.464,109.464,109.464,50.44961240310075,50.44961240310075,50.44961240310075,178.07575757575756,178.07575757575756,178.07575757575756,233.0276679841897,233.0276679841897,233.0276679841897,11.290858725761725,11.290858725761725,11.290858725761725,Neoclassicism
9223372032559822037.jpg,133.5698131188694,57.20991511590823,0.1460182245052455,0.0,0.0,0.0,0.0,0.0,0.0,0.0003320560244924,129.81944444444446,129.81944444444446,129.81944444444446,170.81132075471697,170.81132075471697,170.81132075471697,90.6201117318436,90.6201117318436,90.6201117318436,203.1645569620252,203.1645569620252,203.1645569620252,62.61209964412801,62.61209964412801,62.61209964412801,Neoclassicism
9223372032559864062.jpg,151.07757006597328,71.96036535206676,-0.3360939391537892,147.54654890158903,122.55422009157436,-0.3348616923071476,78.47425137625214,103.5226250451397,0.97592222768168,0.1700810976967469,171.10975609756102,155.10975609756096,115.9329268292683,181.9590643274854,200.98830409356725,220.57894736842115,102.2087378640777,96.45145631067965,64.47087378640786,43.92857142857146,45.21428571428571,34.77232142857156,230.02553191489363,231.55744680851063,225.7617021276597,Neoclassicism
188642.jpg,66.91325535550007,56.27826750144527,1.3968675473463708,129.6281803127875,124.77538747095132,-0.0177707603197583,84.31360441582336,114.15580850115288,0.8046373233227324,0.0888074648442633,176.73913043478262,158.8840579710145,122.20289855072464,217.3835616438357,206.5890410958904,159.94520547945206,113.89622641509432,105.42452830188677,90.37735849056604,63.57142857142857,57.76190476190475,53.13809523809523,30.32472324723262,30.346863468634723,30.58671586715861,Neoclassicism
262545.jpg,167.55783656697412,74.83547585329858,-0.8956317639571276,0.0,0.0,0.0,0.0,0.0,0.0,2.2559259915279405e-05,94.92063492063492,94.92063492063492,94.92063492063492,22.9774436090226,22.9774436090226,22.9774436090226,156.06896551724137,156.06896551724137,156.06896551724137,237.3971631205674,237.3971631205674,237.3971631205674,198.8694267515924,198.8694267515924,198.8694267515924,Neoclassicism
193504.jpg,200.2384129857038,41.43281582625784,-1.2974692883853105,30.542361620234605,76.57638148042837,2.5731956705013643,25.88855159457478,28.58788238605494,7.117358542109994,0.142578125,105.2,81.75384615384614,56.56923076923076,160.8450704225352,129.85915492957744,93.0,191.22962962962964,190.0,188.10370370370373,200.86206896551724,162.3645320197044,116.1477832512315,242.97528517110263,225.9239543726236,181.96958174904947,Neoclassicism
