Filename,Channel 1 Mean,Channel 1 Standard Deviation,Channel 1 Skewness,Channel 2 Mean,Channel 2 Standard Deviation,Channel 2 Skewness,Channel 3 Mean,Channel 3 Standard Deviation,Channel 3 Skewness,Color Richness,Color Palette 1 Red,Color Palette 1 Green,Color Palette 1 Blue,Color Palette 2 Red,Color Palette 2 Green,Color Palette 2 Blue,Color Palette 3 Red,Color Palette 3 Green,Color Palette 3 Blue,Color Palette 4 Red,Color Palette 4 Green,Color Palette 4 Blue,Color Palette 5 Red,Color Palette 5 Green,Color Palette 5 Blue
341834.jpg,84.48850620814733,49.217138299937346,0.07021115614840344,8.149567522321428,6.033727963610549,25.839442240233627,21.69418247767857,10.51530372180429,1.4994733425084044,0.06141531808035714,107.09090909090908,73.20979020979021,40.58041958041958,169.85276073619633,140.08588957055218,84.67484662576688,69.92523364485984,44.509345794392516,27.056074766355152,38.39748953974893,22.046025104602585,11.635983263598341,137.7178423236515,112.2655601659751,68.21576763485479
9223372032559885934.jpg,141.3329692510847,45.65562628279341,-0.5784148007600315,126.73839464252028,123.11610121786129,0.022262216418275214,19.80572344840596,16.51517753211554,9.381770587626633,0.2022052442935295,212.92307692307696,198.35664335664336,147.7342657342657,114.65142857142857,109.7142857142857,82.38857142857144,58.62011173184368,59.96648044692736,44.458100558659225,182.70258620689657,164.4353448275862,122.78879310344828,147.00738007380073,138.17343173431735,111.33210332103323
194069.jpg,148.3997730504211,95.14547140458109,-0.0025598933775951393,0.0,0.0,0.0,0.0,0.0,0.0,0.0003888828125949421,190.42857142857142,190.42857142857142,190.42857142857142,129.9879518072289,129.9879518072289,129.9879518072289,66.30000000000005,66.30000000000005,66.30000000000005,36.567375886524744,36.567375886524744,36.567375886524744,254.18341708542704,254.18341708542704,254.18341708542704
228128.jpg,215.56172349717883,27.04249415198846,-2.2340383924365614,250.73601616753473,30.653226717523875,-8.049904322379712,9.273379855685764,4.359012632374608,48.9361807773513,0.024787055121527776,93.625,97.8125,88.0,148.57971014492753,150.4202898550725,137.6521739130435,189.46268656716418,189.20149253731344,173.3955223880597,215.42741935483872,213.58467741935485,195.68951612903226,233.09568480300183,229.97185741088185,210.9005628517824
209680.jpg,207.4662300198619,50.10546960505729,-1.3702154071685158,0.0,0.0,0.0,0.0,0.0,0.0,0.0003562533497272928,77.7692307692307,77.7692307692307,77.7692307692307,144.55045871559628,144.55045871559628,144.55045871559628,192.2871287128713,192.2871287128713,192.2871287128713,224.4392523364486,224.4392523364486,224.4392523364486,246.57291666666657,246.57291666666657,246.57291666666657
209858.jpg,113.3343308477237,42.295729884325674,-0.13041079958674195,11.02460557299843,19.079594008183502,11.03550771416969,68.55911891679749,93.3499304717599,1.4184277539277865,0.1733693092621664,104.01801801801803,74.37837837837839,68.47747747747746,191.7625899280576,158.99999999999997,114.66187050359711,164.61386138613864,130.1138613861386,90.3118811881188,61.83682008368196,47.665271966527165,56.74058577405857,135.3042071197411,103.29126213592232,74.9093851132686
346829.jpg,150.43591797139376,66.72892440847843,0.10618259165572111,18.551286678999535,56.83042947969366,3.887519609072109,69.67607423784385,100.84718538101859,1.1886542665262154,0.17373174510069334,29.789473684210535,26.357894736842155,28.378947368421024,81.3006993006993,73.3776223776224,67.2237762237762,254.37837837837844,254.02162162162176,253.48648648648646,124.64454976303317,112.34597156398104,104.28909952606634,174.46174863387978,146.42896174863387,120.90437158469946
209694.jpg,180.37508006967465,60.48120450742468,-0.578860662279965,35.680982749901666,85.4181325596876,2.1658380258411087,17.703978198572795,18.150932649160538,8.983399234278151,0.10168286789908411,74.2115384615384,64.43269230769226,26.249999999999915,217.92134831460675,199.10112359550558,167.40449438202248,176.8804347826087,159.15217391304347,118.78260869565216,126.12041884816747,111.42408376963346,69.80628272251302,246.1895043731777,239.6355685131195,231.88921282798825
365028.jpg,63.06799409448819,43.759283343898794,2.0908617438550205,43.53520275590551,86.51874131856435,2.008320871654943,13.306104330708662,25.279630679740475,8.748740696802212,0.0861003937007874,220.31999999999994,196.97999999999996,157.72,159.9848484848485,139.7272727272727,108.0909090909091,123.16250000000001,97.02499999999999,72.35,39.14427860696513,35.20398009950249,28.17661691542292,73.47014925373134,43.517412935323364,34.547263681592035
250087.jpg,67.04405270190992,44.087943969309435,1.7778481443193082,8.947198461046156,17.31813547041603,12.67126832455965,9.392791376051106,18.138274325853153,10.893182738983693,0.011249192597377201,163.83333333333331,127.76666666666665,98.36666666666667,217.38888888888883,191.27777777777777,154.25925925925924,118.47328244274806,86.11450381679387,66.70229007633588,90.84974093264249,57.41450777202073,46.45077720207254,44.956081081080995,35.37331081081078,34.92905405405405
