Filename,Channel 1 Mean,Channel 1 Standard Deviation,Channel 1 Skewness,Channel 2 Mean,Channel 2 Standard Deviation,Channel 2 Skewness,Channel 3 Mean,Channel 3 Standard Deviation,Channel 3 Skewness,Color Richness,Color Palette 1 Red,Color Palette 1 Green,Color Palette 1 Blue,Color Palette 2 Red,Color Palette 2 Green,Color Palette 2 Blue,Color Palette 3 Red,Color Palette 3 Green,Color Palette 3 Blue,Color Palette 4 Red,Color Palette 4 Green,Color Palette 4 Blue,Color Palette 5 Red,Color Palette 5 Green,Color Palette 5 Blue
192418.jpg,66.2039858815427,49.40959080735268,1.7804931218012385,17.964144283746556,29.804652286690306,7.545403400282731,22.671745867768596,16.130406053607004,7.192957895864816,0.219768709825528,162.5932203389831,112.66101694915255,56.406779661016955,237.958904109589,203.80821917808217,141.43835616438355,36.58525345622118,17.912442396313345,12.133640552995377,103.88135593220342,61.33220338983051,22.13220338983052,68.63764044943824,33.873595505617956,16.61235955056178
185164.jpg,127.6326625,47.507833729408176,0.5899790395979062,105.37224875,120.08950418174825,0.3911078762187667,23.20628,38.202175769995094,5.430059060036691,0.135345,235.01315789473688,233.23684210526324,189.63157894736844,187.6741573033708,182.69662921348316,142.95505617977528,120.75,104.73333333333333,78.31666666666668,164.00000000000006,135.69039145907476,95.05693950177935,66.23566878980888,69.43312101910837,61.869426751592385
248810.jpg,104.24591989320805,60.80964814927066,0.8143419686113018,21.882913931085824,51.845692676598766,4.201179763167798,56.43291168486109,80.86944879455338,1.6985921552723973,0.24068939846101517,204.768115942029,183.68115942028984,141.5797101449275,163.44554455445547,133.17821782178217,83.29702970297029,187.16778523489938,202.4697986577182,247.65771812080547,111.51231527093596,73.42857142857142,39.3645320197044,70.45397489539755,44.56066945606707,33.07112970711304
185170.jpg,64.68765217391304,56.32400683131077,1.5011019686765559,18.39887426556992,32.71036481453989,6.572339520663401,16.636792009400704,14.345691920061507,5.6295260295887894,0.11089071680376028,243.81034482758616,209.82758620689654,142.41379310344826,202.82432432432432,132.72972972972974,83.09459459459458,109.30102040816325,64.94897959183675,46.23979591836735,25.372623574144463,11.095057034220495,7.688212927756624,67.89242053789735,34.80684596577019,24.811735941320265
319493.jpg,121.4826225786925,62.89149593529497,0.08756545345432591,114.87901785714286,122.13898350233865,0.24115426626351497,108.57922820823245,118.2908667723464,0.3613244671218253,0.13115617433414042,159.28108108108108,158.64324324324332,150.44324324324322,47.47395833333334,31.770833333333414,22.895833333333414,200.76923076923077,208.43589743589752,210.5743589743591,111.70769230769231,112.76410256410256,108.74358974358974,83.8755364806867,65.60944206008591,58.819742489270425
248838.jpg,86.23898125,69.94580254891746,0.9668728000401072,2.08515625,16.16371722912418,15.537771806483667,160.01383125,122.90445710976685,-0.5335954643305852,0.011325,150.6290322580645,148.56451612903226,150.9032258064516,220.32450331125818,218.45033112582774,220.7417218543047,100.23566878980893,98.3248407643312,100.6496815286624,58.678260869565186,57.12608695652176,59.20434782608693,28.84749999999991,27.019999999999932,29.08000000000009
9223372032559852936.jpg,95.85936827445302,50.03500080368163,0.44493290839748584,44.242021169750174,89.52109063555892,1.8879829614335952,87.89666211999763,102.74972683465292,0.7302064733161885,0.40183116617278236,192.252427184466,180.8349514563106,164.63106796116506,148.20129870129875,126.40909090909089,91.96753246753245,69.23316062176168,87.82901554404145,129.46113989637308,96.2593984962406,72.83082706766919,49.16165413533833,41.971830985915446,35.82746478873233,30.838028169014144
185158.jpg,55.847803217821784,41.40323773333266,2.1389210024765193,32.74700866336634,72.87785312987225,2.6748973458145158,15.631492574257425,44.79925561616311,5.050979513521284,0.07574133663366336,223.6222222222222,188.53333333333336,171.3333333333333,162.53061224489795,101.83673469387756,84.51020408163265,95.94936708860757,60.10759493670886,51.582278481012665,28.359773371104865,25.2889518413598,23.073654390934813,57.59999999999999,41.88860759493671,37.721518987341774
9223372032559885049.jpg,102.87641119206712,63.982303111526,0.3760851177365933,119.33808597447268,122.2509289950363,0.12189875770981712,32.182561834680584,61.853434828004744,3.2259704761574035,0.2651973755754522,219.52542372881356,211.80508474576266,189.81355932203383,125.34868421052633,116.01973684210527,81.36842105263158,138.6420454545455,154.8579545454545,138.34090909090907,84.96491228070177,74.41666666666669,42.1885964912281,37.64417177914105,29.89877300613496,15.36503067484653
294748.jpg,50.430776316825444,34.63196274687488,0.9925242701570031,99.04482521061334,122.38231898533097,0.4796582046859214,53.405248011967565,94.88190544421755,1.6396697840620866,0.023037162428155265,207.0,183.375,159.375,93.66206896551722,85.95862068965518,71.98620689655172,43.17857142857144,34.3080357142857,25.504464285714292,10.44014084507036,13.584507042253534,14.503521126760567,63.9214501510574,59.36253776435044,44.060422960725084
