Filename,Channel 1 Mean,Channel 1 Standard Deviation,Channel 1 Skewness,Channel 2 Mean,Channel 2 Standard Deviation,Channel 2 Skewness,Channel 3 Mean,Channel 3 Standard Deviation,Channel 3 Skewness,Color Richness,Color Palette 1 Red,Color Palette 1 Green,Color Palette 1 Blue,Color Palette 2 Red,Color Palette 2 Green,Color Palette 2 Blue,Color Palette 3 Red,Color Palette 3 Green,Color Palette 3 Blue,Color Palette 4 Red,Color Palette 4 Green,Color Palette 4 Blue,Color Palette 5 Red,Color Palette 5 Green,Color Palette 5 Blue,Genre
340294.jpg,138.35996747211897,49.038285206398406,-0.2835004274343476,32.927351301115245,47.41896679344277,4.000921023653163,38.62269981412639,26.668911780128614,6.769704118708282,0.3024883828996282,243.0606060606061,238.0606060606061,193.96969696969697,62.30612244897961,32.24489795918363,16.030612244897966,221.09349593495935,175.21544715447146,105.80487804878052,187.6220735785953,121.86956521739133,73.08026755852843,164.51851851851853,74.41358024691351,48.25000000000003,Academic Art
9223372032559870573.jpg,134.39920181405896,33.929404144135084,0.3107295666443178,14.809224489795918,42.57989906342184,5.445307782629684,18.431301587301583,9.34464337966795,19.80112377715477,0.0554557823129251,68.40740740740742,50.22222222222221,41.24074074074075,217.28735632183907,209.3793103448276,188.4942528735632,107.7391304347826,84.89565217391302,66.84347826086957,155.1095890410959,128.4082191780822,98.9890410958904,144.06068601583112,116.49340369393138,87.98153034300793,Academic Art
9223372032559870567.jpg,169.19279428571429,45.121762650068426,-0.8862182752059206,34.18576,85.79180977605594,2.182723753458855,13.375245714285716,13.53071012061806,12.110179728457778,0.1050628571428571,47.775510204081655,43.102040816326536,36.44897959183673,116.01351351351347,105.86486486486484,81.32432432432427,184.7467248908297,175.02620087336243,147.7816593886463,154.80935251798562,142.6438848920863,110.37410071942442,218.09121621621625,213.9155405405405,204.70270270270277,Academic Art
9223372032559880657.jpg,65.2589883507051,52.146525806886224,0.5023296048692807,7.863773758430411,30.89585200484299,7.643342972556502,16.759092581238505,34.76482964037935,5.909231822148079,0.1850398528510116,123.64227642276424,106.47154471544718,79.70731707317073,158.09774436090228,147.27819548872185,127.68421052631577,58.14736842105263,41.05789473684213,18.142105263157884,94.3219512195122,72.23414634146343,35.385365853658534,18.78796561604584,13.38395415472784,12.899713467048688,Academic Art
294990.jpg,119.46211812515143,52.2862659998705,-0.0554842188371772,95.79235314200128,114.0173516292547,0.5785464036637732,32.41003502125504,18.729512444766847,4.892117513523165,0.3717126274751657,186.33076923076925,196.10769230769225,123.97692307692309,51.07586206896556,32.42758620689648,18.21379310344831,180.3412322274882,153.85308056872032,67.72037914691944,99.95238095238098,69.82539682539678,34.3730158730159,133.43893129770993,106.39312977099236,53.270992366412216,Academic Art
294984.jpg,91.65000305194408,56.69999690364915,0.9579914424677844,17.428273210034792,41.19384197876919,5.345124042595441,36.24671305621681,68.68543043777296,2.774428938793833,0.2272050296038576,237.06250000000003,232.875,222.3125,144.22666666666666,104.12,72.8,201.04950495049508,170.77227722772278,125.410891089109,91.37546468401484,61.910780669145,50.21933085501858,56.75799086757992,38.36986301369864,38.287671232876775,Academic Art
232414.jpg,121.792516570348,60.67173392519276,0.3842953331873708,114.40928228926472,121.90394881754496,0.2359215618426825,30.10876901851441,60.72044034630078,3.2830352317365423,0.048389757740065,243.01149425287355,223.52873563218387,189.19540229885052,154.13194444444446,129.41666666666669,100.73611111111111,213.08609271523184,186.4304635761589,134.98675496688742,43.97177419354837,50.50403225806445,45.21774193548382,93.63783783783784,88.65945945945941,77.04054054054055,Academic Art
9223372032559845912.jpg,80.55330046161714,44.08857506588082,0.581888041385703,37.55416767603359,80.02625322527996,2.3052875157584247,23.75913897636736,55.20772158658851,3.70396577787912,0.0600695285583548,186.98,163.7,141.38,112.7380952380952,53.13492063492065,29.071428571428584,123.537037037037,109.5925925925926,100.5324074074074,84.52961672473867,73.65853658536587,67.37630662020906,40.40809968847347,29.87538940809965,23.38006230529589,Academic Art
232372.jpg,78.80096357432807,49.3209076779505,0.937038860931935,91.58058387614464,116.03167771949909,0.6565695330973568,20.93602918369273,13.999912848622428,7.859298290673354,0.0957488772909333,224.67241379310343,187.0689655172414,142.6034482758621,180.81034482758616,135.53448275862073,88.24137931034483,123.54430379746832,92.63291139240503,49.9873417721519,75.53684210526316,63.72280701754385,29.301754385964895,38.78851174934725,35.42558746736299,19.953002610966085,Academic Art
232366.jpg,82.38544881889764,58.00873267882419,0.6167127593620946,78.67272047244094,114.37267997010436,0.8661523693377509,44.48816141732284,83.44095503982561,2.052412782960901,0.2110629921259842,211.75,204.65277777777777,187.4305555555556,155.37254901960787,139.52287581699346,110.62745098039215,66.17766497461928,63.30456852791879,54.736040609137056,109.71370967741936,92.08467741935485,69.25806451612902,25.287878787878743,24.54848484848485,21.139393939394036,Academic Art
278509.jpg,110.22789651644597,51.58349284254769,-0.3739750085143766,48.85392209089024,88.11337673758693,1.8556210038222776,37.43023864874925,46.25596082889477,3.9617587006463744,0.2217001633786618,220.19047619047612,185.01587301587296,120.0952380952381,40.246376811594175,26.004830917874457,18.67149758454109,98.7156398104265,67.89573459715636,44.39336492890996,180.47272727272724,144.91818181818184,79.60000000000002,148.7725752508361,114.93645484949828,59.10367892976589,Academic Art
9223372032559845906.jpg,124.22847284885594,50.62392620263251,-0.4126649937678741,46.4078113116339,94.92130249684504,1.731322595057366,34.96397164034805,70.43867555822494,2.704628580451135,0.0083192877860135,48.07643312101911,37.75796178343947,26.10828025477703,183.62721893491124,182.3195266272189,175.2011834319526,97.2169312169312,83.86772486772485,66.49206349206347,161.15189873417722,154.2236286919831,138.4725738396624,133.32258064516128,119.69354838709675,98.40725806451611,Academic Art
232400.jpg,157.2322808716707,41.08094062214898,-0.5231033128731486,17.511665859564165,57.461987894343736,3.860990480665459,9.625249394673125,7.068093416926032,9.461295210954916,0.1684794188861985,88.552,64.87999999999997,40.55199999999999,186.3352272727273,175.48863636363637,161.26136363636363,213.720207253886,202.26943005181343,186.02072538860105,127.06161137440762,114.10900473933653,100.6350710900474,153.49830508474577,143.27118644067798,133.06101694915253,Academic Art
232428.jpg,148.02036729644166,33.927222838960084,-0.1379552549052224,34.42894526412449,83.79460535223492,2.243223073287156,20.56134379414917,7.635810218256435,13.354922221862877,0.0135655866382179,81.74418604651162,70.27906976744185,41.86046511627904,206.8611111111111,200.1759259259259,180.1018518518518,178.08583690987123,162.8154506437768,128.4034334763948,122.3677685950413,107.44214876033055,73.01239669421483,154.19939577039275,136.48036253776436,98.34441087613293,Academic Art
278521.jpg,102.87401041666666,62.99954754764692,0.7171178554182136,95.76284375,117.2326341527192,0.5561835978152355,32.16892708333334,63.456506335279805,3.071030175673405,0.2451388888888888,192.01612903225805,155.2258064516129,121.0,134.50292397660817,106.6374269005848,74.953216374269,190.3333333333333,209.4722222222221,195.6444444444444,43.75268817204297,37.57347670250885,27.15770609318993,78.42532467532465,63.22077922077918,43.19480519480519,Academic Art
295697.jpg,194.78732744379803,36.1404233247673,-1.7384189442030122,12.434610356963296,26.38574386981344,8.67121698748315,32.241439344968754,36.03334712381647,5.147280031763472,0.1660791496085613,124.01492537313432,83.19402985074628,48.05970149253734,182.8092105263158,137.96710526315792,91.17763157894744,224.68609865470853,176.69955156950672,112.94170403587448,238.7276422764228,200.52032520325207,149.6382113821138,232.79166666666669,213.0897435897436,193.06410256410263,Academic Art
295683.jpg,146.4605813253012,52.41918565259611,-0.4896835628463804,15.60237951807229,10.248448621970589,9.546205683276655,22.9431686746988,9.869622633280164,8.540260629498977,0.2646746987951807,81.95199999999997,34.36000000000007,25.40000000000002,135.05978260869563,75.78260869565221,49.60326086956523,173.04040404040404,121.74747474747474,84.1161616161616,225.2297872340425,194.7489361702129,169.92765957446818,198.8255813953488,159.89922480620157,124.71317829457362,Academic Art
232399.jpg,122.97039878014512,60.98869892275566,-0.0016143527099935,40.52248935040487,88.18736761571046,2.0081089100840317,55.07024897038111,91.46408143092714,1.670275900200623,0.0219585945809895,168.57058823529414,160.70588235294116,151.6235294117647,135.49214659685862,118.13612565445028,87.66492146596858,204.9642857142857,199.8622448979592,201.48979591836732,98.60301507537687,79.37688442211052,54.01507537688442,48.58606557377048,39.16803278688529,33.290983606557376,Academic Art
9223372032559840881.jpg,65.59433619631902,44.430439961366496,1.3095517182668075,25.653119938650303,74.64034418908287,2.7406037366838385,22.28898128834356,54.60196244646493,3.899516688945256,0.0130220858895705,179.96103896103898,161.61038961038963,126.62337662337664,96.90990990990989,82.40540540540542,48.65765765765766,143.40540540540542,125.16216216216216,89.19819819819821,59.68499999999999,52.69000000000001,36.77499999999999,35.92015968063866,35.05988023952097,32.361277445109835,Academic Art
232560.jpg,154.7939017133477,67.6397362881028,-0.3833982763310111,38.990766389658354,82.7601920970966,2.157016303583996,57.96543073082316,80.16622482706262,1.8424105083066733,0.2353955063096337,39.38059701492537,32.56716417910451,16.888059701492537,187.52564102564105,160.91666666666666,140.3974358974359,182.83425414364643,142.13259668508286,38.79005524861879,122.6023166023166,97.43243243243248,35.44015444015443,236.6074074074074,230.4814814814814,231.02222222222224,Academic Art
9223372032559870605.jpg,136.79404115226336,23.8778629310641,-0.2049864309938524,8.15722633744856,8.401124021051237,27.84218541475916,17.33888888888889,5.719637855812734,25.18255434398734,0.0398436213991769,218.0344827586207,208.65517241379308,190.9310344827586,84.96153846153845,64.90384615384615,55.84615384615384,163.9811320754717,141.7264150943396,117.58490566037734,127.90178571428572,102.15178571428572,82.53571428571428,153.58345221112697,125.40085592011413,98.8830242510699,Academic Art
278469.jpg,91.22144239268604,62.69610164185683,0.8880948367587498,23.889886148729243,33.74957727620776,6.052377744898538,24.15623865549705,49.036325655386825,4.1921144637223895,0.15052016166673,200.28971962616828,138.53271028037378,92.14018691588782,232.17699115044255,214.221238938053,198.78761061946904,32.03271028037392,17.44392523364479,19.41121495327107,137.05405405405406,71.54954954954955,59.225225225225216,92.79651162790704,41.206395348837134,44.09302325581398,Academic Art
232574.jpg,57.50692678725237,45.74984512848759,1.648696634822621,179.37587596899226,113.01227300182438,-0.8940219704681857,140.2332282515073,118.53158996619555,-0.1693891508064096,0.1069250645994832,199.51020408163265,185.265306122449,158.75510204081633,128.4513274336283,107.74336283185842,81.22123893805308,80.25581395348838,69.11046511627906,50.72093023255814,35.51655629139073,41.70198675496688,42.75165562913905,11.975274725274794,26.417582417582462,34.8901098901099,Academic Art
278455.jpg,144.32126508904028,65.0416449502519,-0.2312768052856301,111.63903811933125,118.66114044753256,0.2974150279367074,23.81626230030676,18.57474188470417,7.744805639609183,0.0437754803925474,185.5197368421053,183.1184210526316,139.8486842105263,168.6705882352941,138.23529411764707,88.61176470588235,140.67379679144383,98.04278074866316,45.34759358288768,61.90086206896544,49.86637931034484,35.35775862068962,219.78764478764475,221.66795366795367,181.51351351351357,Academic Art
9223372032559874339.jpg,136.14724234193451,59.682721522380845,0.0473316986719171,105.76336766259244,119.2205694840472,0.3851136419267151,22.47449637845179,14.953331352601383,7.641190049584761,0.146657612796137,165.13475177304963,138.59574468085106,109.14893617021276,207.47023809523816,178.23809523809518,149.75,119.70329670329672,110.25274725274724,53.39560439560442,229.06486486486492,217.7513513513513,207.4702702702702,67.7253086419754,62.317901234567856,18.518518518518437,Academic Art
9223372032559873456.jpg,104.18004332313966,92.04429377264044,0.3581518846052091,19.472810907237516,50.31996951617712,4.199942149218308,46.259877675840976,82.4391980981349,2.0174528451612064,0.2442278287461773,213.14,182.07,154.63,176.63,118.85,67.31,121.46496815286623,49.36942675159235,25.458598726114644,236.76605504587144,233.41284403669735,235.02293577981655,21.451764705882084,15.030588235294289,9.510588235294222,Academic Art
278441.jpg,161.05663443543355,71.2793333624349,-0.5599633293201721,47.72739238927012,87.98867396206238,1.8973815604539823,41.11735184029944,69.20421410402555,2.6687802267228995,0.2601528384279476,104.79844961240316,69.37209302325577,59.67441860465121,221.85606060606065,181.41666666666663,146.78787878787878,184.61702127659572,126.14893617021276,88.56737588652484,49.78089887640456,39.03370786516842,41.60674157303377,236.904761904762,222.0333333333332,190.47142857142848,Academic Art
9223372032559873442.jpg,83.41086798470883,58.75700666565549,1.163025265445454,141.87160815216117,116.9515302136186,-0.2213341655297306,27.8643612655081,32.069362076453764,5.8991797904981205,0.3784328900771594,189.4,139.4470588235294,100.64705882352938,249.8222222222221,202.6444444444444,168.34444444444446,133.2848101265823,97.55063291139244,52.17721518987342,74.01937984496125,62.887596899224825,18.116279069767412,27.04400977995099,40.973105134474274,8.672371638141858,Academic Art
295708.jpg,170.37387563451776,38.55945697343333,-0.1893813434630481,13.495789340101522,37.66333737562755,6.1412409886381845,17.452931472081218,7.641537091594039,10.598236030146309,0.193997461928934,246.1803278688525,227.11475409836072,201.8934426229509,119.70212765957449,92.43971631205676,68.64539007092205,214.92227979274608,187.6891191709845,162.77202072538864,156.80694980694977,130.71428571428575,105.03474903474908,187.39298245614037,160.69122807017544,134.44210526315788,Academic Art
9223372032559845899.jpg,186.77622239919944,5.981825863832209,-2.032684998478883,5.177531375222314,8.498483195159379,28.384646542957423,16.367884859925802,2.796430428219866,-0.0870374120510037,0.0040084796126602,170.30769230769232,149.6153846153846,121.6923076923077,203.5447154471545,185.5447154471545,160.78048780487805,190.85616438356163,168.53424657534248,140.56849315068493,199.4766081871345,178.593567251462,154.17836257309943,196.54255319148936,174.72074468085106,147.2154255319149,Academic Art
278496.jpg,73.01849239280774,68.43333160954658,0.8961247441237404,12.729287690179806,37.26508475710983,6.263038928378828,16.53405947441217,17.02939250962314,3.860006491872309,0.1660511756569848,101.91860465116278,73.29069767441861,38.837209302325576,156.61797752808988,123.76404494382024,66.2134831460674,220.33684210526317,199.2947368421052,133.66315789473688,192.4090909090909,164.00757575757575,96.79545454545458,38.16220735785974,22.866220735786094,19.41638795986625,Academic Art
