Filename,Channel 1 Mean,Channel 1 Standard Deviation,Channel 1 Skewness,Channel 2 Mean,Channel 2 Standard Deviation,Channel 2 Skewness,Channel 3 Mean,Channel 3 Standard Deviation,Channel 3 Skewness,Color Richness,Color Palette 1 Red,Color Palette 1 Green,Color Palette 1 Blue,Color Palette 2 Red,Color Palette 2 Green,Color Palette 2 Blue,Color Palette 3 Red,Color Palette 3 Green,Color Palette 3 Blue,Color Palette 4 Red,Color Palette 4 Green,Color Palette 4 Blue,Color Palette 5 Red,Color Palette 5 Green,Color Palette 5 Blue,Genre
192418.jpg,66.2039858815427,49.40959080735268,1.7804931218012383,17.964144283746556,29.804652286690303,7.545403400282731,22.6717458677686,16.130406053607004,7.192957895864816,0.219768709825528,162.5932203389831,112.66101694915255,56.40677966101696,237.958904109589,203.80821917808217,141.43835616438355,36.58525345622118,17.912442396313345,12.133640552995375,103.88135593220342,61.33220338983051,22.13220338983052,68.63764044943824,33.87359550561796,16.61235955056178,Rococo
185164.jpg,127.6326625,47.507833729408176,0.5899790395979062,105.37224875,120.08950418174824,0.3911078762187667,23.20628,38.20217576999509,5.430059060036691,0.135345,235.01315789473688,233.23684210526324,189.63157894736844,187.6741573033708,182.6966292134832,142.95505617977528,120.75,104.73333333333332,78.31666666666668,164.00000000000006,135.69039145907476,95.05693950177935,66.23566878980888,69.43312101910837,61.86942675159239,Rococo
248810.jpg,104.24591989320804,60.80964814927066,0.8143419686113018,21.882913931085824,51.845692676598766,4.201179763167798,56.43291168486109,80.86944879455338,1.6985921552723973,0.2406893984610151,204.768115942029,183.68115942028984,141.5797101449275,163.44554455445547,133.17821782178217,83.29702970297029,187.16778523489936,202.4697986577182,247.65771812080547,111.51231527093596,73.42857142857142,39.3645320197044,70.45397489539755,44.56066945606707,33.07112970711304,Rococo
185170.jpg,64.68765217391304,56.32400683131077,1.501101968676556,18.39887426556992,32.71036481453989,6.572339520663401,16.636792009400704,14.345691920061508,5.629526029588789,0.1108907168037602,243.81034482758616,209.8275862068965,142.41379310344826,202.82432432432432,132.72972972972974,83.09459459459458,109.30102040816324,64.94897959183675,46.23979591836735,25.372623574144463,11.095057034220495,7.688212927756624,67.89242053789735,34.80684596577019,24.811735941320265,Rococo
319493.jpg,121.4826225786925,62.89149593529497,0.0875654534543259,114.87901785714286,122.13898350233865,0.2411542662635149,108.57922820823244,118.2908667723464,0.3613244671218253,0.1311561743341404,159.28108108108108,158.64324324324332,150.44324324324322,47.47395833333334,31.77083333333341,22.89583333333341,200.7692307692308,208.43589743589752,210.5743589743591,111.70769230769233,112.76410256410256,108.74358974358974,83.8755364806867,65.60944206008591,58.819742489270425,Rococo
248838.jpg,86.23898125,69.94580254891746,0.9668728000401072,2.08515625,16.16371722912418,15.537771806483669,160.01383125,122.90445710976684,-0.5335954643305852,0.011325,150.6290322580645,148.56451612903226,150.9032258064516,220.32450331125816,218.45033112582772,220.7417218543047,100.23566878980893,98.3248407643312,100.6496815286624,58.67826086956519,57.12608695652176,59.20434782608693,28.84749999999991,27.01999999999993,29.08000000000009,Rococo
9223372032559852936.jpg,95.85936827445302,50.03500080368163,0.4449329083974858,44.242021169750174,89.52109063555892,1.8879829614335952,87.89666211999763,102.74972683465292,0.7302064733161885,0.4018311661727823,192.252427184466,180.8349514563106,164.63106796116506,148.20129870129875,126.40909090909088,91.96753246753244,69.23316062176168,87.82901554404145,129.46113989637308,96.2593984962406,72.83082706766919,49.16165413533833,41.971830985915446,35.82746478873233,30.838028169014144,Rococo
185158.jpg,55.84780321782178,41.40323773333266,2.1389210024765197,32.74700866336634,72.87785312987225,2.674897345814516,15.631492574257424,44.79925561616311,5.050979513521284,0.0757413366336633,223.6222222222222,188.53333333333336,171.3333333333333,162.53061224489795,101.83673469387756,84.51020408163265,95.94936708860756,60.10759493670886,51.582278481012665,28.359773371104865,25.2889518413598,23.073654390934813,57.59999999999999,41.88860759493671,37.721518987341774,Rococo
9223372032559885049.jpg,102.87641119206712,63.982303111526,0.3760851177365933,119.33808597447268,122.2509289950363,0.1218987577098171,32.182561834680584,61.85343482800474,3.2259704761574035,0.2651973755754522,219.5254237288136,211.80508474576263,189.81355932203385,125.34868421052632,116.01973684210527,81.36842105263158,138.6420454545455,154.8579545454545,138.3409090909091,84.96491228070177,74.41666666666669,42.1885964912281,37.64417177914105,29.89877300613496,15.36503067484653,Rococo
294748.jpg,50.43077631682544,34.63196274687488,0.9925242701570032,99.04482521061334,122.38231898533095,0.4796582046859214,53.405248011967565,94.88190544421757,1.6396697840620866,0.0230371624281552,207.0,183.375,159.375,93.66206896551722,85.95862068965518,71.98620689655172,43.17857142857144,34.3080357142857,25.50446428571429,10.44014084507036,13.584507042253534,14.503521126760567,63.9214501510574,59.36253776435044,44.06042296072509,Rococo
